12,98,1
5,13,1
5,15,1
20,47,1
10,27,1
2,6,1
52,33,1
3,35,1
75,84,1
19,75,1
22,35,1
15,75,1
3,22,1
8,81,1
25,29,1
9,44,1
14,33,1
26,93,1
9,59,1
15,100,1
3,11,1
25,86,1
28,15,1
18,41,1
46,55,1
36,37,1
28,98,1
15,99,1
32,47,1
27,22,1
13,14,1
43,34,1
6,21,1
9,81,1
8,18,1
42,40,1
10,97,1
5,9,1
8,41,1
37,60,1
9,18,1
12,95,1
41,42,1
3,27,1
10,35,1
6,4,1
5,14,1
87,60,1
35,43,1
16,11,1
25,52,1
2,4,1
38,62,1
5,1,1
13,33,1
43,44,1
15,13,1
19,46,1
7,45,1
36,97,1
17,98,1
17,1,1
36,86,1
17,99,1
7,1,1
22,43,1
7,28,1
8,70,1
18,59,1
76,66,1
28,59,1
5,4,1
24,49,1
5,18,1
21,46,1
46,62,1
39,43,1
23,75,1
9,42,1
5,31,1
12,28,1
27,93,1
25,60,1
93,83,1
99,85,1
23,34,1
13,96,1
21,89,1
22,93,1
18,85,1
31,48,1
2,7,1
5,30,1
23,15,1
23,98,1
7,20,1
23,95,1
6,27,1
18,44,1
3,10,1
12,24,1
20,95,1
6,3,1
23,24,1
16,87,1
5,32,1
9,39,1
9,43,1
15,89,1
7,25,1
24,89,1
19,20,1
81,38,1
5,17,1
38,97,1
17,13,1
9,41,1
24,84,1
10,22,1
28,24,1
18,97,1
46,56,1
25,59,1
17,86,1
19,47,1
15,31,1
15,95,1
100,85,1
14,30,1
6,12,1
6,22,1
9,38,1
18,81,1
16,95,1
5,16,1
53,38,1
9,98,1
94,49,1
22,44,1
47,56,1
5,11,1
5,23,1
59,37,1
5,3,1
7,46,1
28,34,1
5,41,1
7,23,1
72,84,1
12,23,1
41,40,1
18,87,1
3,12,1
16,75,1
11,87,1
93,79,1
7,13,1
28,31,1
12,15,1
9,86,1
7,29,1
21,95,1
23,28,1
17,87,1
17,97,1
26,22,1
52,49,1
42,43,1
21,48,1
5,8,1
7,4,1
19,95,1
9,87,1
17,100,1
7,12,1
17,36,1
89,48,1
7,47,1
27,35,1
18,38,1
9,97,1
8,9,1
96,32,1
35,59,1
39,40,1
27,59,1
20,45,1
36,43,1
19,60,1
8,59,1
7,19,1
24,59,1
24,94,1
38,40,1
6,35,1
13,88,1
13,32,1
25,49,1
18,40,1
22,7,0
64,75,0
86,65,0
26,79,0
87,43,0
38,87,0
17,26,0
28,1,0
19,14,0
44,15,0
79,22,0
41,38,0
93,70,0
2,1,0
6,43,0
98,85,0
35,21,0
54,23,0
43,73,0
64,62,0
71,54,0
6,61,0
69,24,0
66,84,0
32,15,0
84,53,0
60,45,0
44,32,0
42,79,0
86,41,0
9,7,0
29,60,0
64,25,0
1,65,0
28,48,0
3,8,0
88,24,0
17,81,0
31,21,0
13,77,0
68,29,0
62,26,0
29,11,0
61,38,0
8,90,0
22,33,0
27,5,0
56,6,0
9,96,0
36,45,0
95,2,0
46,9,0
4,74,0
49,46,0
66,87,0
71,96,0
23,26,0
3,41,0
54,17,0
49,31,0
38,52,0
91,10,0
10,17,0
40,77,0
40,13,0
24,87,0
10,20,0
66,79,0
37,92,0
85,31,0
36,69,0
30,95,0
6,16,0
83,48,0
79,20,0
55,39,0
96,84,0
9,71,0
85,92,0
85,28,0
24,1,0
71,67,0
76,20,0
10,26,0
14,78,0
34,20,0
13,60,0
4,28,0
32,76,0
51,10,0
5,52,0
29,73,0
28,80,0
16,26,0
43,81,0
35,25,0
80,45,0
53,13,0
56,63,0
97,48,0
91,21,0
99,10,0
46,11,0
54,14,0
21,30,0
46,61,0
49,33,0
89,17,0
16,81,0
85,79,0
11,93,0
86,4,0
79,24,0
35,94,0
24,53,0
27,84,0
11,99,0
1,22,0
95,37,0
65,14,0
25,98,0
17,94,0
66,96,0
73,41,0
91,93,0
81,71,0
66,86,0
61,45,0
54,34,0
30,40,0
6,17,0
43,16,0
25,9,0
2,46,0
43,49,0
27,23,0
84,100,0
77,56,0
63,25,0
26,95,0
44,70,0
71,99,0
9,46,0
99,8,0
91,5,0
39,92,0
94,42,0
86,73,0
76,86,0
12,40,0
52,42,0
35,87,0
91,71,0
35,46,0
10,25,0
11,15,0
16,38,0
20,74,0
16,8,0
14,84,0
16,18,0
66,53,0
3,1,0
46,8,0
9,15,0
39,46,0
38,41,0
89,30,0
12,26,0
68,86,0
2,42,0
62,37,0
69,42,0
12,87,0
77,78,0
10,4,0
93,98,0
3,89,0
49,83,0
30,81,0
4,77,0
31,55,0
9,95,0
29,91,0
70,47,0
1,53,0
32,21,0
87,64,0
49,22,0
11,39,0
51,14,0
86,54,0
60,84,0
35,41,0
14,68,0
46,76,0
18,77,0
20,43,0
58,47,0
