21,95,1
5,11,1
7,13,1
7,29,1
96,32,1
43,44,1
38,62,1
46,56,1
36,43,1
9,59,1
10,98,1
5,23,1
12,28,1
8,70,1
9,98,1
18,38,1
17,97,1
22,93,1
94,49,1
3,12,1
24,49,1
13,14,1
21,48,1
46,55,1
41,40,1
18,70,1
23,24,1
39,43,1
17,36,1
7,4,1
7,46,1
7,45,1
8,59,1
3,10,1
21,46,1
23,98,1
17,1,1
5,18,1
18,42,1
42,40,1
23,28,1
73,78,1
8,41,1
9,40,1
12,15,1
31,89,1
20,46,1
22,43,1
5,41,1
25,60,1
36,37,1
23,34,1
5,9,1
7,23,1
13,88,1
25,52,1
12,97,1
5,13,1
36,88,1
22,44,1
17,88,1
99,85,1
15,87,1
15,75,1
32,47,1
7,19,1
25,49,1
2,4,1
9,81,1
12,23,1
28,59,1
19,46,1
37,60,1
18,97,1
36,86,1
45,47,1
10,97,1
18,44,1
7,17,1
20,95,1
9,43,1
79,38,1
42,43,1
8,42,1
15,95,1
16,11,1
12,98,1
18,40,1
15,98,1
3,11,1
14,33,1
6,21,1
87,60,1
16,75,1
26,22,1
2,6,1
23,31,1
75,84,1
41,43,1
22,35,1
20,47,1
13,96,1
17,13,1
28,15,1
5,8,1
7,47,1
19,20,1
10,27,1
13,32,1
2,7,1
18,39,1
26,83,1
17,86,1
28,98,1
5,32,1
43,34,1
39,40,1
7,25,1
26,93,1
7,28,1
23,95,1
8,81,1
24,84,1
81,38,1
16,95,1
27,22,1
46,62,1
76,66,1
3,22,1
9,44,1
15,99,1
35,43,1
5,15,1
21,89,1
15,100,1
17,100,1
9,86,1
24,72,1
5,1,1
11,87,1
16,87,1
27,35,1
18,81,1
6,12,1
23,75,1
5,31,1
25,59,1
18,93,1
38,40,1
20,45,1
15,13,1
19,47,1
28,31,1
59,37,1
28,34,1
18,85,1
52,49,1
9,41,1
38,55,1
9,97,1
7,15,1
100,85,1
5,4,1
15,31,1
17,99,1
53,38,1
10,22,1
6,3,1
12,95,1
89,48,1
8,9,1
31,48,1
18,87,1
6,10,1
6,35,1
9,39,1
38,97,1
5,14,1
24,94,1
9,87,1
9,38,1
19,62,1
35,59,1
18,43,1
8,18,1
10,35,1
93,83,1
24,59,1
52,33,1
36,97,1
17,98,1
6,4,1
5,3,1
41,42,1
5,16,1
15,89,1
6,27,1
27,93,1
28,24,1
84,92,0
39,6,0
42,30,0
26,38,0
36,83,0
27,57,0
36,15,0
25,28,0
28,91,0
83,56,0
66,51,0
7,99,0
4,82,0
42,7,0
6,88,0
93,76,0
74,7,0
12,50,0
20,100,0
31,96,0
44,52,0
32,51,0
29,11,0
6,72,0
76,19,0
21,59,0
4,53,0
52,100,0
82,24,0
1,69,0
8,1,0
94,25,0
74,39,0
81,34,0
40,17,0
66,59,0
80,29,0
11,12,0
75,71,0
13,91,0
51,15,0
51,40,0
9,89,0
45,83,0
21,7,0
26,51,0
59,11,0
68,20,0
74,30,0
63,18,0
76,1,0
30,73,0
51,96,0
13,16,0
46,86,0
91,7,0
78,4,0
44,97,0
91,30,0
51,91,0
76,15,0
30,93,0
90,43,0
25,63,0
26,78,0
52,6,0
41,39,0
28,19,0
52,18,0
79,8,0
34,89,0
39,57,0
51,65,0
39,3,0
46,97,0
66,73,0
62,42,0
15,62,0
37,57,0
60,15,0
85,43,0
49,59,0
30,17,0
58,20,0
44,1,0
36,61,0
40,78,0
2,10,0
69,46,0
23,42,0
95,25,0
90,14,0
9,35,0
79,40,0
86,8,0
37,29,0
54,84,0
31,40,0
12,31,0
56,98,0
18,17,0
69,39,0
32,42,0
65,8,0
21,55,0
30,59,0
42,69,0
2,64,0
29,62,0
91,23,0
70,15,0
39,24,0
27,36,0
33,11,0
17,58,0
57,41,0
33,90,0
38,39,0
4,85,0
93,50,0
48,25,0
94,17,0
27,42,0
39,91,0
93,99,0
62,36,0
2,30,0
7,66,0
40,59,0
40,82,0
66,69,0
76,7,0
83,18,0
77,86,0
23,27,0
45,16,0
2,40,0
36,100,0
84,20,0
48,46,0
15,73,0
64,88,0
14,82,0
85,76,0
10,84,0
97,3,0
4,24,0
98,2,0
68,5,0
57,85,0
16,60,0
52,41,0
20,50,0
11,83,0
66,67,0
91,67,0
63,42,0
93,35,0
91,70,0
13,75,0
66,17,0
82,47,0
50,27,0
56,33,0
60,32,0
22,2,0
46,69,0
75,36,0
26,87,0
26,33,0
85,37,0
71,57,0
80,46,0
86,48,0
34,13,0
70,34,0
9,2,0
36,34,0
58,85,0
47,26,0
66,31,0
93,12,0
96,43,0
64,7,0
32,98,0
93,63,0
14,26,0
27,71,0
80,17,0
89,4,0
83,45,0
48,96,0
21,78,0
45,68,0
48,80,0
93,10,0
71,16,0
43,70,0
88,3,0
