1,2,0
2,1,0
1,3,0
3,1,0
1,4,0
4,1,0
5,1,1
1,6,0
6,1,0
7,1,1
1,8,0
8,1,0
1,9,0
9,1,0
1,10,0
10,1,0
11,1,1
1,12,0
12,1,0
1,13,0
13,1,0
1,14,0
14,1,0
1,15,0
15,1,0
1,16,0
16,1,0
17,1,1
1,18,0
18,1,0
1,19,0
19,1,0
1,20,0
20,1,0
1,21,0
21,1,0
1,22,0
22,1,0
1,23,0
23,1,0
1,24,0
24,1,0
1,25,0
25,1,0
1,26,0
26,1,0
1,27,0
27,1,0
1,28,0
28,1,0
1,29,0
29,1,0
1,30,0
30,1,0
1,31,0
31,1,0
1,32,0
32,1,0
1,33,0
33,1,0
1,34,0
34,1,0
1,35,0
35,1,0
1,36,0
36,1,0
1,37,0
37,1,0
1,38,0
38,1,0
1,39,0
39,1,0
1,40,0
40,1,0
1,41,0
41,1,0
1,42,0
42,1,0
1,43,0
43,1,0
1,44,0
44,1,0
1,45,0
45,1,0
1,46,0
46,1,0
1,47,0
47,1,0
1,48,0
48,1,0
1,49,0
49,1,0
2,3,1
2,4,1
2,5,1
2,6,1
2,7,1
2,8,0
8,2,0
2,9,0
9,2,0
2,10,0
10,2,0
2,11,0
11,2,0
2,12,0
12,2,0
2,13,0
13,2,0
2,14,0
14,2,0
2,15,0
15,2,0
2,16,0
16,2,0
2,17,0
17,2,0
2,18,0
18,2,0
2,19,0
19,2,0
2,20,0
20,2,0
2,21,0
21,2,0
2,22,0
22,2,0
2,23,0
23,2,0
2,24,0
24,2,0
2,25,0
25,2,0
2,26,0
26,2,0
2,27,0
27,2,0
2,28,0
28,2,0
2,29,0
29,2,0
2,30,0
30,2,0
2,31,0
31,2,0
2,32,0
32,2,0
2,33,0
33,2,0
2,34,0
34,2,0
2,35,0
35,2,0
2,36,0
36,2,0
2,37,0
37,2,0
2,38,0
38,2,0
2,39,0
39,2,0
2,40,0
40,2,0
2,41,0
41,2,0
2,42,0
42,2,0
2,43,0
43,2,0
2,44,0
44,2,0
2,45,0
45,2,0
2,46,0
46,2,0
2,47,0
47,2,0
2,48,0
48,2,0
2,49,0
49,2,0
3,4,0
4,3,0
5,3,1
6,3,1
3,7,0
7,3,0
3,8,0
8,3,0
3,9,0
9,3,0
3,10,1
3,11,1
3,12,1
3,13,0
13,3,0
3,14,0
14,3,0
3,15,0
15,3,0
3,16,0
16,3,0
3,17,0
17,3,0
3,18,0
18,3,0
3,19,0
19,3,0
3,20,0
20,3,0
3,21,0
21,3,0
3,22,1
3,23,0
23,3,0
3,24,0
24,3,0
3,25,0
25,3,0
3,26,0
26,3,0
3,27,1
3,28,0
28,3,0
3,29,0
29,3,0
3,30,0
30,3,0
3,31,0
31,3,0
3,32,0
32,3,0
3,33,0
33,3,0
3,34,0
34,3,0
3,35,1
