41,129,1
19,3,1
193,1,1
28,6,1
199,1,1
200,1,1
7,105,1
171,112,1
193,106,1
145,115,1
114,137,1
124,115,1
114,116,1
189,5,1
92,27,1
139,138,1
157,75,1
41,110,1
7,199,1
126,19,1
31,38,1
3,64,1
188,1,1
13,117,1
176,5,1
21,18,1
149,114,1
1,152,1
5,50,1
178,191,1
40,136,1
168,129,1
73,10,1
72,6,1
58,51,1
47,109,1
6,126,1
13,116,1
85,100,1
142,4,1
143,4,1
29,79,1
3,6,1
75,18,1
41,104,1
71,3,1
33,34,1
114,131,1
126,147,1
9,118,1
174,1,1
17,116,1
182,112,1
171,147,1
184,123,1
55,181,1
3,13,1
67,68,1
13,181,1
75,108,1
175,1,1
190,3,1
15,16,1
194,112,1
155,5,1
175,5,1
10,112,1
19,18,1
169,65,1
56,4,1
75,10,1
114,148,1
76,160,1
96,91,1
181,116,1
64,68,1
63,122,1
184,1,1
60,107,1
6,134,1
181,147,1
75,106,1
63,121,1
96,151,1
75,118,1
106,108,1
13,147,1
76,150,1
114,124,1
6,64,1
3,131,1
6,39,1
58,63,1
27,16,1
183,130,1
174,134,1
119,116,1
21,72,1
144,140,1
164,5,1
93,105,1
13,107,1
50,189,1
88,106,1
27,3,1
18,199,1
138,147,1
78,105,1
24,26,1
17,130,1
169,5,1
94,27,1
114,143,1
181,127,1
173,5,1
9,13,1
77,199,1
81,137,1
1,13,1
5,107,1
44,120,1
13,36,1
74,10,1
172,127,1
151,171,1
181,117,1
181,115,1
56,108,1
182,115,1
31,26,1
69,88,1
13,128,1
9,8,1
40,107,1
117,131,1
150,6,1
181,143,1
40,138,1
39,4,1
178,1,1
40,131,1
105,103,1
75,201,1
193,36,1
136,80,1
181,135,1
181,106,1
62,3,1
72,139,1
47,14,1
146,117,1
93,27,1
50,166,1
102,3,1
5,196,1
139,114,1
86,117,1
41,118,1
139,15,1
189,1,1
201,5,1
40,124,1
137,115,1
79,78,1
119,142,1
6,131,1
40,1,1
27,6,1
104,163,1
8,199,1
1,118,1
172,1,1
41,10,1
4,5,1
185,95,1
174,10,1
34,25,1
106,130,1
118,112,1
171,130,1
30,3,1
127,80,1
10,113,1
117,116,1
13,115,1
13,169,1
131,143,1
172,106,1
1,163,1
56,126,1
109,4,1
86,115,1
120,127,1
40,135,1
56,138,1
146,148,1
40,106,1
47,111,1
11,38,1
72,73,1
153,5,1
51,10,1
181,142,1
35,25,1
40,134,1
70,3,1
24,44,1
106,129,1
52,10,1
58,10,1
79,12,1
17,136,1
114,115,1
184,13,1
6,124,1
31,6,1
60,106,1
104,102,1
171,115,1
164,45,1
181,75,1
29,78,1
25,136,1
10,86,1
13,136,1
114,128,1
120,99,1
78,35,1
53,64,1
110,122,1
13,104,1
181,137,1
35,3,1
40,193,1
73,39,1
126,127,1
95,3,1
