10,127,1
6,4,1
109,4,1
76,10,1
60,64,1
170,1,1
47,60,1
5,64,1
27,6,1
185,96,1
74,105,1
181,119,1
41,118,1
156,122,1
5,110,1
173,5,1
13,137,1
56,106,1
14,51,1
41,117,1
6,128,1
75,18,1
161,191,1
51,10,1
171,129,1
126,19,1
25,3,1
54,4,1
74,10,1
40,135,1
96,91,1
100,117,1
114,130,1
51,3,1
56,118,1
106,116,1
29,38,1
1,112,1
174,10,1
93,139,1
55,181,1
72,10,1
120,67,1
51,88,1
7,103,1
127,116,1
1,75,1
71,67,1
144,140,1
75,115,1
118,142,1
146,117,1
86,106,1
161,1,1
52,3,1
40,106,1
184,3,1
58,63,1
13,116,1
149,84,1
99,3,1
33,38,1
185,27,1
177,124,1
11,38,1
181,75,1
163,17,1
1,106,1
9,3,1
78,105,1
63,55,1
164,45,1
184,106,1
114,115,1
116,112,1
171,130,1
9,134,1
5,7,1
34,24,1
181,113,1
155,3,1
79,120,1
5,3,1
40,53,1
75,129,1
175,1,1
14,169,1
188,5,1
103,3,1
56,64,1
106,115,1
50,118,1
58,149,1
40,10,1
186,106,1
114,117,1
124,127,1
108,4,1
182,115,1
73,70,1
72,139,1
19,3,1
5,116,1
139,3,1
53,64,1
5,55,1
184,123,1
143,4,1
33,3,1
59,4,1
123,124,1
6,147,1
96,151,1
15,148,1
7,105,1
28,27,1
44,135,1
41,131,1
162,134,1
118,119,1
116,115,1
9,201,1
153,1,1
72,50,1
106,108,1
118,64,1
163,13,1
29,33,1
103,71,1
169,5,1
34,3,1
58,39,1
37,3,1
72,6,1
149,113,1
28,6,1
8,117,1
182,112,1
196,130,1
103,201,1
197,42,1
145,115,1
111,99,1
118,116,1
15,199,1
181,146,1
39,4,1
10,3,1
126,115,1
114,137,1
33,34,1
40,1,1
28,95,1
181,130,1
151,171,1
58,73,1
11,3,1
50,75,1
12,18,1
156,121,1
186,116,1
72,51,1
13,6,1
76,160,1
79,12,1
117,147,1
11,126,1
36,169,1
1,6,1
9,126,1
40,138,1
50,127,1
91,3,1
23,18,1
21,18,1
15,16,1
75,64,1
51,94,1
1,13,1
153,5,1
76,75,1
169,116,1
98,79,1
17,3,1
1,159,1
5,107,1
31,11,1
8,199,1
27,18,1
114,148,1
102,103,1
171,112,1
97,27,1
127,199,1
32,26,1
105,199,1
64,119,1
181,147,1
191,1,1
43,26,1
41,130,1
30,6,1
17,128,1
9,10,1
167,5,1
182,134,1
95,107,1
180,5,1
199,1,1
124,115,1
92,3,1
1,196,1
