47,111,1
40,136,1
103,201,1
54,4,1
44,120,1
17,129,1
9,64,1
28,27,1
174,5,1
181,136,1
39,3,1
156,1,1
43,186,1
1,104,1
5,131,1
149,91,1
194,112,1
163,6,1
107,108,1
106,130,1
60,116,1
13,129,1
56,116,1
86,117,1
93,139,1
114,143,1
41,127,1
73,39,1
29,79,1
118,116,1
13,135,1
114,137,1
77,27,1
175,5,1
91,3,1
39,4,1
96,114,1
157,75,1
6,107,1
92,3,1
18,199,1
181,5,1
127,116,1
48,46,1
178,1,1
55,181,1
191,55,1
138,147,1
58,149,1
63,121,1
106,64,1
13,109,1
167,75,1
56,108,1
60,106,1
105,199,1
84,82,1
13,55,1
181,143,1
47,88,1
13,108,1
50,181,1
24,3,1
53,50,1
75,18,1
69,116,1
181,147,1
55,3,1
104,150,1
20,23,1
29,30,1
51,49,1
171,142,1
21,20,1
40,130,1
72,10,1
60,64,1
149,84,1
131,143,1
67,3,1
63,39,1
43,42,1
194,40,1
13,6,1
25,135,1
167,5,1
41,115,1
150,81,1
5,130,1
40,106,1
1,163,1
74,105,1
5,7,1
25,38,1
40,124,1
157,76,1
150,134,1
124,115,1
50,106,1
181,75,1
56,138,1
25,3,1
156,122,1
104,181,1
14,51,1
6,124,1
26,19,1
155,151,1
157,150,1
19,8,1
50,127,1
174,130,1
110,121,1
86,115,1
58,73,1
75,13,1
38,3,1
139,111,1
172,106,1
169,75,1
102,199,1
6,137,1
94,127,1
169,1,1
76,150,1
85,100,1
139,3,1
184,13,1
194,5,1
181,146,1
13,36,1
74,106,1
6,126,1
186,106,1
103,71,1
80,120,1
149,113,1
40,1,1
40,131,1
1,115,1
17,128,1
181,191,1
163,17,1
8,117,1
146,117,1
119,116,1
153,121,1
153,5,1
61,3,1
181,108,1
40,134,1
50,55,1
163,75,1
169,124,1
158,43,1
106,116,1
84,27,1
12,18,1
27,18,1
78,105,1
28,102,1
93,127,1
114,115,1
51,93,1
124,112,1
73,59,1
75,4,1
169,106,1
13,136,1
155,95,1
75,110,1
13,106,1
41,128,1
50,116,1
5,115,1
117,131,1
181,126,1
41,124,1
117,116,1
149,134,1
41,10,1
105,4,1
149,81,1
138,133,1
187,5,1
58,39,1
79,91,1
53,3,1
120,127,1
24,23,1
115,80,1
7,105,1
55,121,1
151,181,1
75,112,1
114,116,1
35,3,1
59,4,1
56,4,1
117,199,1
181,117,1
189,5,1
78,35,1
29,26,1
72,4,1
155,3,1
9,201,1
164,45,1
201,1,1
171,130,1
182,1,1
72,59,1
194,117,1
169,65,1
5,110,1
111,11,1
106,108,1
10,108,1
194,137,1
193,1,1
127,199,1
14,3,1
115,112,1
63,55,1
16,3,1
75,201,1
5,64,1
6,130,1
5,103,1
170,1,1
19,3,1
103,3,1
30,6,1
5,55,1
29,32,1
52,10,1
29,6,1
169,116,1
8,137,1
17,131,1
151,167,1
193,36,1
23,18,1
13,169,1
75,122,1
144,140,1
174,1,1
40,50,1
185,1,1
114,131,1
59,119,1
72,73,1
1,55,1
13,127,1
96,91,1
181,119,1
40,137,1
149,150,1
28,3,1
181,116,1
13,130,1
201,5,1
50,64,1
185,27,1
11,86,1
75,106,1
109,4,1
174,134,1
164,5,1
41,121,1
55,36,1
184,3,1
7,103,1
156,121,1
182,130,1
13,138,1
20,3,1
60,3,1
75,119,1
122,121,1
4,115,1
51,10,1
184,123,1
50,118,1
47,138,1
90,3,1
175,106,1
72,50,1
163,106,1
181,115,1
162,134,1
97,148,1
59,51,1
182,115,1
13,137,1
85,27,1
102,103,1
58,10,1
165,1,1
104,102,1
139,15,1
97,3,1
181,1,1
40,39,1
74,115,1
18,3,1
74,116,1
6,134,1
81,137,1
123,117,1
127,108,1
148,199,1
28,95,1
126,147,1
40,193,1
18,8,1
72,6,1
15,148,1
150,138,1
9,138,1
31,6,1
25,81,1
17,127,1
76,75,1
171,1,1
171,115,1
1,112,1
50,175,1
84,85,1
97,27,1
47,11,1
150,75,1
13,50,1
92,27,1
18,113,1
64,68,1
5,8,1
75,107,1
137,115,1
93,27,1
75,64,1
1,152,1
25,136,1
5,3,1
17,117,1
24,18,1
114,113,1
17,118,1
10,113,1
13,134,1
62,39,1
101,3,1
146,133,1
117,127,1
63,122,1
1,75,1
85,79,1
200,1,1
3,88,1
5,112,1
41,116,1
9,3,1
17,134,1
120,67,1
69,88,1
13,147,1
170,130,1
139,138,1
197,42,1
94,105,1
183,147,1
74,103,1
181,139,1
55,110,1
50,110,1
21,18,1
3,6,1
9,19,1
160,1,1
41,104,1
181,127,1
65,106,1
127,80,1
27,117,1
93,94,1
56,106,1
153,1,1
31,33,1
47,127,1
17,74,1
1,159,1
60,118,1
27,16,1
163,5,1
60,107,1
40,118,1
31,38,1
78,12,1
103,199,1
171,147,1
186,5,1
91,27,1
51,88,1
102,3,1
22,20,1
76,10,1
181,124,1
13,131,1
72,67,1
54,3,1
99,3,1
117,115,1
5,104,1
75,121,1
10,3,1
33,38,1
5,50,1
6,39,1
193,5,1
94,81,1
3,64,1
163,14,1
137,88,1
47,71,1
13,128,1
22,18,1
114,117,1
40,140,1
56,64,1
181,109,1
62,3,1
74,10,1
4,113,1
181,113,1
185,123,1
182,134,1
96,151,1
139,114,1
5,107,1
181,145,1
187,1,1
13,69,1
184,6,1
40,116,1
155,50,1
33,26,1
50,121,1
114,15,1
13,124,1
6,142,1
13,195,1
24,26,1
11,103,1
151,76,1
1,36,1
46,11,1
21,3,1
5,108,1
47,60,1
129,196,1
111,99,1
53,64,1
181,142,1
34,3,1
184,17,1
51,138,1
178,124,1
35,25,1
29,78,1
114,142,1
3,131,1
181,107,1
40,129,1
92,91,1
13,10,1
79,120,1
105,103,1
114,124,1
102,16,1
166,1,1
160,2,1
124,127,1
174,129,1
40,10,1
54,80,1
189,1,1
179,184,1
10,18,1
47,14,1
14,75,1
73,70,1
180,5,1
51,3,1
56,3,1
106,115,1
114,86,1
9,126,1
114,130,1
12,36,1
93,105,1
88,107,1
41,129,1
20,18,1
59,142,1
181,135,1
168,130,1
3,13,1
116,115,1
151,171,1
41,130,1
185,5,1
106,107,1
43,26,1
6,55,1
50,122,1
41,122,1
30,26,1
181,130,1
9,118,1
81,19,1
32,3,1
26,3,1
40,110,1
50,189,1
41,147,1
40,107,1
42,186,1
188,1,1
10,8,1
6,127,1
1,106,1
184,1,1
47,64,1
13,39,1
73,10,1
57,45,1
62,63,1
72,139,1
173,1,1
7,199,1
41,131,1
30,35,1
131,116,1
13,17,1
182,171,1
33,3,1
7,3,1
34,24,1
103,8,1
5,116,1
40,135,1
191,5,1
6,106,1
17,130,1
170,129,1
69,115,1
181,106,1
169,118,1
4,5,1
58,51,1
181,137,1
143,4,1
10,86,1
24,44,1
95,27,1
11,118,1
5,124,1
185,61,1
4,127,1
100,117,1
1,10,1
15,199,1
13,104,1
1,13,1
199,1,1
57,75,1
118,119,1
1,147,1
181,131,1
36,4,1
190,1,1
10,127,1
56,126,1
52,3,1
104,163,1
29,38,1
185,100,1
93,81,1
181,129,1
1,5,1
154,45,1
188,5,1
120,99,1
67,68,1
9,10,1
194,165,1
71,3,1
65,118,1
9,134,1
37,3,1
58,62,1
120,126,1
51,94,1
22,3,1
172,1,1
185,40,1
47,109,1
184,106,1
13,119,1
193,106,1
9,18,1
40,71,1
11,38,1
123,124,1
186,116,1
181,128,1
56,118,1
155,5,1
196,130,1
6,73,1
119,142,1
3,163,1
161,191,1
40,147,1
79,78,1
72,14,1
6,108,1
25,27,1
169,5,1
173,5,1
177,124,1
3,134,1
72,88,1
1,116,1
114,129,1
71,8,1
172,127,1
50,75,1
13,181,1
29,35,1
184,16,1
114,148,1
55,122,1
75,116,1
1,117,1
53,10,1
118,64,1
126,127,1
5,122,1
8,199,1
100,137,1
40,127,1
9,60,1
9,13,1
63,3,1
182,137,1
10,19,1
149,114,1
75,115,1
41,119,1
168,5,1
11,126,1
181,112,1
168,129,1
77,199,1
30,3,1
75,108,1
86,106,1
14,169,1
75,10,1
63,110,1
40,138,1
184,5,1
163,13,1
98,3,1
13,117,1
96,3,1
181,138,1
174,10,1
